event_id,year,true_label,fold,predicted_label,probability_Low,probability_Moderate,probability_Severe,dataset,country_code,region,disaster_type,disaster_subtype,date_granularity,date_imputed,historical_frequency,hdi,Location,magnitude_scale,event_month,hdi_missing,month_missing,magnitude,magnitude_missing,magnitude_group,magnitude_group_unknown,magnitude_robust_z,max_probability,low_minus_severe,moderate_minus_severe
2021-0552-MEX,2021,Low,4,Low,0.73920110059088395,0.18524341199094069,0.075555487418174999,OOF,MEX,Latin America and the Caribbean,Storm,Tropical cyclone,day,0,221,0.76100000000000001,"Michoacan, Colima and Jalisco States",Kph,8,0,0,110,0,Storm | Kph,0,-0.47337278106508873,0.73920110059088395,0.66364561317270898,0.10968792457276569
2021-0553-PER,2021,Moderate,4,Moderate,0.047804368154427901,0.67890483508139898,0.27329079676417273,OOF,PER,Latin America and the Caribbean,Water,Water,day,0,204,0.76400000000000001,Huallaga river,,8,0,0,,1,UNKNOWN,1,,0.67890483508139898,-0.22548642860974483,0.40561403831722626
2021-0554-PER,2021,Moderate,4,Moderate,0,0.99543001648808116,0.0045699835119187996,OOF,PER,Latin America and the Caribbean,Road,Road,day,0,203,0.76400000000000001,Huallpachaca region,,8,0,0,,1,UNKNOWN,1,,0.99543001648808116,-0.0045699835119187996,0.99086003297616232
2021-0555-BGD,2021,Moderate,4,Moderate,0.1056229834016375,0.57445420986558515,0.31992280673277751,OOF,BGD,Southern Asia,Water,Water,day,0,251,0.66300000000000003,Bijoynagar,,8,0,0,,1,UNKNOWN,1,,0.57445420986558515,-0.21429982333114,0.25453140313280764
2021-0561-ESP,2021,Low,4,Low,0.8884475209995738,0.088479240391156594,0.023073238609269402,OOF,ESP,Southern Europe,Flood,Flash flood,day,0,80,0.91200000000000003,"Castellón and Valencia Provinces (Valencian Community); Tarragona, Toledo",Km2,8,0,0,,1,Flood | Km2,0,,0.8884475209995738,0.86537428239030445,0.065406001781887185
2021-0562-USA,2021,Low,4,Low,0.78943936026323835,0.1560053236462996,0.054555316090461901,OOF,USA,Northern America,Flood,Flash flood,day,0,614,0.92100000000000004,Utah and Colorado,Km2,7,0,0,,1,Flood | Km2,0,,0.78943936026323835,0.73488404417277642,0.10145000755583769
2021-0566-USA,2021,Low,4,Low,0.77760850123473868,0.17201593537843499,0.050375563386825903,OOF,USA,Northern America,Flood,Flood (General),day,0,616,0.92100000000000004,El Paso (Texas); Gila Bend (Arizona),Km2,8,0,0,,1,Flood | Km2,0,,0.77760850123473868,0.72723293784791276,0.12164037199160908
2021-0579-IRN,2021,Moderate,4,Moderate,0,0.99660190990944397,0.0033980900905558999,OOF,IRN,Southern Asia,Road,Road,day,0,235,0.77700000000000002,Kurdistan,,9,0,0,,1,UNKNOWN,1,,0.99660190990944397,-0.0033980900905558999,0.99320381981888806
2021-0580-COD,2021,Moderate,4,Moderate,0.13117627790927081,0.57110216058999608,0.29772156150073298,OOF,COD,Sub-Saharan Africa,Miscellaneous accident (General),Miscellaneous accident (General),month,1,267,0.50800000000000001,Kasai,,7,0,0,,1,UNKNOWN,1,,0.57110216058999608,-0.16654528359146217,0.2733805990892631
2021-0581-EGY,2021,Moderate,4,Moderate,0,0.99430874323096397,0.0056912567690360003,OOF,EGY,Northern Africa,Road,Road,day,0,165,0.73799999999999999,Near Suez,,9,0,0,,1,UNKNOWN,1,,0.99430874323096397,-0.0056912567690360003,0.98861748646192793
2021-0585-IND,2021,Low,4,Severe,0.090642244391109406,0.4128846856740363,0.49647306993485391,OOF,IND,Southern Asia,Flood,Flood (General),day,0,737,0.64700000000000002,"Rajkot, Jamnagar, Porbandar, Valsad, Junagadh districts (Gujarat state)",Km2,9,0,0,,1,Flood | Km2,0,,0.49647306993485391,-0.4058308255437445,-0.083588384260817605
2021-0587-CHN,2021,Low,4,Low,0.74150542395698527,0.1677433175285982,0.090751258514416205,OOF,CHN,Eastern Asia,Earthquake,Ground movement,day,0,1275,0.79400000000000004,"Lu County, Sichuan Province",Moment Magnitude,9,0,0,5.4000000000000004,0,Earthquake | Moment Magnitude,0,-0.76923076923076938,0.74150542395698527,0.65075416544256903,0.07699205901418199
2021-0588-GTM,2021,Low,4,Low,0.58550178145833542,0.2253136812674201,0.18918453727424531,OOF,GTM,Latin America and the Caribbean,Flood,Flood (General),day,0,100,0.63900000000000001,"San Marcos, Sololá, Guatemala and Santa Rosa Departments",Km2,9,0,0,,1,Flood | Km2,0,,0.58550178145833542,0.39631724418409009,0.036129143993174795
2021-0589-NGA,2021,Low,4,Severe,0.34191179724109982,0.28831812789710959,0.36977007486179048,OOF,NGA,Sub-Saharan Africa,Flood,Flash flood,day,0,397,0.55400000000000005,"Trademoore, Light Gold, Wisdom Estates and Lugbe (Abuja)",Km2,9,0,0,,1,Flood | Km2,0,,0.36977007486179048,-0.027858277620690652,-0.081451946964680888
2021-0590-SLV,2021,Low,4,Low,0.66626130261715177,0.19778011115312261,0.1359585862297264,OOF,SLV,Latin America and the Caribbean,Flood,Flood (General),day,0,52,0.66300000000000003,"Sonsonate, Tecoluca, Jiquilisco, Puerto El Triunfo, Chalatenango, Ahuachapan",Km2,9,0,0,,1,Flood | Km2,0,,0.66626130261715177,0.53030271638742543,0.061821524923396209
2021-0591-MYS,2021,Low,4,Low,0.8372901703832869,0.12573618677509729,0.036973642841615903,OOF,MYS,South-eastern Asia,Flood,Flood (General),day,0,84,0.80200000000000005,"Kota Kinabalu, Penampang and Putatan Districts (Sabah state) ; Johor, Sarawak states",Km2,9,0,0,,1,Flood | Km2,0,,0.8372901703832869,0.80031652754167104,0.088762543933481389
2021-0595-PHL,2021,Moderate,4,Low,0.6294868186895366,0.21626277488425011,0.1542504064262136,OOF,PHL,South-eastern Asia,Storm,Tropical cyclone,day,0,414,0.68999999999999995,"Mimaropa, Bicol, Western Visayas, Eastern Visayas, Central Luzon, Western Calabarzon, NCR",Kph,9,0,0,,1,Storm | Kph,0,,0.6294868186895366,0.47523641226332303,0.06201236845803651
2021-0595-VNM,2021,Low,4,Low,0.61367669672192582,0.25756292958508969,0.12876037369298479,OOF,VNM,South-eastern Asia,Storm,Tropical cyclone,day,0,202,0.754,,Kph,9,0,0,,1,Storm | Kph,0,,0.61367669672192582,0.48491632302894105,0.1288025558921049
2021-0596-PAK,2021,Moderate,4,Severe,0.077014355287921901,0.45321380347579532,0.46977184123628218,OOF,PAK,Southern Asia,Flood,Flood (General),day,0,276,0.53700000000000003,"Abottabad, Malakand, Swat and Torghar districts (Khyber Pakhtunkhwa Province)",Km2,9,0,0,,1,Flood | Km2,0,,0.46977184123628218,-0.3927574859483603,-0.016558037760486866
2021-0599-COD,2021,Severe,4,Severe,0.089715641493280401,0.19094801169604469,0.71933634681067515,OOF,COD,Sub-Saharan Africa,Epidemic,Viral disease,day,0,270,0.50800000000000001,Tshopo province,Vaccinated,9,0,0,,1,UNKNOWN,1,,0.71933634681067515,-0.62962070531739478,-0.52838833511463046
2021-0600-MEX,2021,Moderate,4,Low,0.62860762839444495,0.2322039317884059,0.1391884398171494,OOF,MEX,Latin America and the Caribbean,Flood,Flash flood,day,0,222,0.76100000000000001,"Hidalgo, Mexico, Morelos, Jalisco states",Km2,9,0,0,,1,Flood | Km2,0,,0.62860762839444495,0.48941918857729555,0.093015491971256498
2021-0602-MEX,2021,Low,4,Low,0.51346015194371164,0.1522663647189334,0.33427348333735529,OOF,MEX,Latin America and the Caribbean,Earthquake,Ground movement,day,0,224,0.76100000000000001,Southern Guerrero State,Moment Magnitude,9,0,0,7,0,Earthquake | Moment Magnitude,0,0.46153846153846134,0.51346015194371164,0.17918666860635635,-0.18200711861842189
2021-0605-NPL,2021,Moderate,4,Severe,0.085723219063345596,0.29240421954472112,0.62187256139193292,OOF,NPL,Southern Asia,Flood,Flood (General),day,0,122,0.59599999999999997,"Bagmati, Lumbini and Gandaki Provinces",Km2,9,0,0,,1,Flood | Km2,0,,0.62187256139193292,-0.53614934232858735,-0.3294683418472118
2021-0607-MEX,2021,Low,4,Low,0.62860762839444495,0.2322039317884059,0.1391884398171494,OOF,MEX,Latin America and the Caribbean,Flood,Flash flood,day,0,223,0.76100000000000001,"Tlayacapan, Ayala, Cuautla, Yautepec, Jonacatepec, Jantetelco, Yecapixtla and Tepalcingo (Morelos State)",Km2,9,0,0,,1,Flood | Km2,0,,0.62860762839444495,0.48941918857729555,0.093015491971256498
2021-0610-GHA,2021,Low,4,Low,0.6037939034412857,0.2344157628817902,0.1617903336769245,OOF,GHA,Sub-Saharan Africa,Flood,Flood (General),day,0,62,0.61799999999999999,"Chereponi, Bunkpurugu Nakpanduri districts (North East Region)",Km2,8,0,0,,1,Flood | Km2,0,,0.6037939034412857,0.44200356976436117,0.072625429204865699
2021-0612-THA,2021,Moderate,4,Low,0.7541231010135131,0.199384663923939,0.0464922350625478,OOF,THA,South-eastern Asia,Flood,Flood (General),day,0,148,0.80000000000000004,"Chaiyaphum, Chanthaburi, Chiang Mai, Kamphaeng Phet, Lampang, Loei, Nakhon Ratchasima, Nakhon Si Thammarat, Phetchabun, Phetchaburi, Phichit, Phra Nakhon Si Ayutthaya, Sukhothai, Lop Buri, Tak, Chainat",Km2,9,0,0,,1,Flood | Km2,0,,0.7541231010135131,0.70763086595096525,0.15289242886139121
2021-0613-SPI,2021,Low,4,Moderate,0.1647805399065507,0.47723189335160848,0.3579875667418409,OOF,SPI,Northern Africa,Volcanic activity,Lava flow,day,0,11,,La Palma Island,,9,1,0,,1,UNKNOWN,1,,0.47723189335160848,-0.1932070268352902,0.11924432660976758
2021-0616-GIN,2021,Low,4,Low,0.58824272898358376,0.2354370780029984,0.1763201930134175,OOF,GIN,Sub-Saharan Africa,Flood,Flood (General),day,0,67,0.48999999999999999,"Matoto, Ratoma, Matam, Dixinn (Conakry); Frako 1, Bambino 1, Mangala 1, Heremakono, Nioumoulè, Bafilatè, Nialinko, Bambo and the Sub-prefecture of Nongoa (Guéckédou); Heremakonon, ORS, Teleladji, Cité chinoise, Énergie neighbourhoods, Malea, Djomabana, Kintignia, Boukaria, Kofilani, Balato Niandankoro and Mandjemakolen (Siguiri)",Km2,8,0,0,,1,Flood | Km2,0,,0.58824272898358376,0.41192253597016626,0.059116884989580898
2021-0617-NER,2021,Severe,4,Severe,0.2307130072098279,0.38325474849807378,0.38603224429209798,OOF,NER,Sub-Saharan Africa,Epidemic,Bacterial disease,day,0,78,0.41299999999999998,"Maradi, Zinder, Tahoua, Dosso, Niamey and Tillaberi",,8,0,0,,1,UNKNOWN,1,,0.38603224429209798,-0.15531923708227008,-0.0027774957940241984
2021-0618-MKD,2021,Moderate,4,Moderate,0.13955933809184601,0.59019533623926734,0.27024532566888693,OOF,MKD,Southern Europe,Explosion (Miscellaneous),Explosion (Miscellaneous),day,0,26,0.78100000000000003,Tetovo,,9,0,0,,1,UNKNOWN,1,,0.59019533623926734,-0.13068598757704092,0.31995001057038042
2021-0619-IND,2021,Moderate,4,Moderate,0.051668540897453701,0.68437490842580551,0.26395655067674068,OOF,IND,Southern Asia,Water,Water,day,0,736,0.64700000000000002,Brahmapoutre river,,9,0,0,,1,UNKNOWN,1,,0.68437490842580551,-0.21228800977928697,0.42041835774906483
2021-0620-BOL,2021,Moderate,4,Moderate,0,0.98917779625018365,0.0108222037498165,OOF,BOL,Latin America and the Caribbean,Road,Road,day,0,90,0.69299999999999995,Keraya (Near Cochabamba),,9,0,0,,1,UNKNOWN,1,,0.98917779625018365,-0.0108222037498165,0.97835559250036719
2021-0621-IDN,2021,Moderate,4,Moderate,0.15324955171505261,0.5724597025290683,0.27429074575587958,OOF,IDN,South-eastern Asia,Fire (Miscellaneous),Fire (Miscellaneous),day,0,484,0.70699999999999996,Tangerang (Jakarta),,9,0,0,,1,UNKNOWN,1,,0.5724597025290683,-0.12104119404082697,0.29816895677318872
2021-0622-CHN,2021,Moderate,4,Moderate,0.041557841754905102,0.80773226017512045,0.15070989806997431,OOF,CHN,Eastern Asia,Collapse (Industrial),Collapse (Industrial),day,0,1274,0.79400000000000004,Qinghai province,m3,8,0,0,,1,UNKNOWN,1,,0.80773226017512045,-0.10915205631506922,0.65702236210514608
2021-0623-DZA,2021,Moderate,4,Moderate,0,0.98709116974204703,0.012908830257953001,OOF,DZA,Northern Africa,Road,Road,day,0,86,0.755,Oued Khebaza (Naâma),,9,0,0,,1,UNKNOWN,1,,0.98709116974204703,-0.012908830257953001,0.97418233948409405
2021-0627-GRC,2021,Low,4,Low,0.77062964032564485,0.099455075727066994,0.1299152839472878,OOF,GRC,Southern Europe,Earthquake,Ground movement,day,0,82,0.89700000000000002,"Arkalochori, Archontiko, Roussochoria, Patsideros, Heraklion, Minoa Pediadas",Moment Magnitude,9,0,0,6,0,Earthquake | Moment Magnitude,0,-0.30769230769230799,0.77062964032564485,0.64071435637835705,-0.030460208220220802
2021-0630-IND,2021,Moderate,4,Moderate,0.21038194030983251,0.49076518620478848,0.29885287348537881,OOF,IND,Southern Asia,Storm,Tropical cyclone,day,0,738,0.64700000000000002,"Srikakulam, Vizianagaram, Visakhapatnam, Kalingapatnam , Nizamabad, Hyderabad districts (Andhra Pradesh); Koraput, Malkangiri districts (Odisha); Aurangabad, Latur, Osmanabad, Parbhani, Nanded, Beed, Jalna, Hingoli districts (Maharashtra)",Kph,9,0,0,90,0,Storm | Kph,0,-0.7100591715976331,0.49076518620478848,-0.088470933175546301,0.19191231271940967
2021-0632-VNM,2021,Low,4,Low,0.6010989566316034,0.27861529506932181,0.12028574829907571,OOF,VNM,South-eastern Asia,Flood,Flood (General),day,0,203,0.754,Northern and central regions,Km2,9,0,0,,1,Flood | Km2,0,,0.6010989566316034,0.48081320833252772,0.1583295467702461
2021-0637-UGA,2021,Low,4,Low,0.50225660219803381,0.27402536558523011,0.22371803221673639,OOF,UGA,Sub-Saharan Africa,Flood,Flood (General),day,0,137,0.57299999999999995,"Sironko, Kapchorwa, Mbale, Kween, Kasese, Oyam, Koboko, Yumbe, Katakwi, Bukedea, Arua, Kibaale, Ibanda, Apac, Kabaale, Zombo, Kapelebyong districts",Km2,9,0,0,,1,Flood | Km2,0,,0.50225660219803381,0.27853856998129745,0.050307333368493717
2021-0638-COL,2021,Moderate,4,Low,0.58250378678493486,0.27556317564810429,0.14193303756696141,OOF,COL,Latin America and the Caribbean,Flood,Flood (General),day,0,166,0.76200000000000001,"Antioquia, Norte de Santander, Bolívar, Cauca, Tolima, Córdoba, Madgalena, Sucre, Meta, Cundinamarca, Risaralda, Santanderes, Caldas departments",Km2,9,0,0,,1,Flood | Km2,0,,0.58250378678493486,0.44057074921797346,0.13363013808114288
2021-0645-IND,2021,Low,4,Moderate,0.1351474065687846,0.50998315461310362,0.354869438818112,OOF,IND,Southern Asia,Storm,Tropical cyclone,day,0,739,0.64700000000000002,"Koraput and Malkangiri (Odisha); Srikakulam, Vizianagaram, Visakhapatnam districts (Andhra Pradesh); Telengana, Maharashtra, Gujarta",Kph,10,0,0,,1,Storm | Kph,0,,0.50998315461310362,-0.2197220322493274,0.15511371579499161
2021-0645-IRN,2021,Low,4,Low,0.6902055581818467,0.21581656541027661,0.093977876407876595,OOF,IRN,Southern Asia,Storm,Tropical cyclone,day,0,236,0.77700000000000002,Chabahar City (south Sistan-Baluchestan Province),Kph,10,0,0,,1,Storm | Kph,0,,0.6902055581818467,0.59622768177397012,0.12183868900240001
2021-0645-OMN,2021,Moderate,4,Low,0.87260942715784251,0.1081448392431828,0.019245733598974999,OOF,OMN,Western Asia,Storm,Tropical cyclone,day,0,16,0.83399999999999996,"Al Suwayq Town (Al Batinah North Governorate); Muscat Province; Al- Dhahira, Muscat, and Al-Dakhilay Governorates",Kph,10,0,0,102,0,Storm | Kph,0,-0.56804733727810652,0.87260942715784251,0.85336369355886754,0.088899105644207804
2021-0647-MEX,2021,Low,4,Low,0.63698963527997876,0.22914820937473679,0.13386215534528501,OOF,MEX,Latin America and the Caribbean,Flood,Flood (General),day,0,225,0.76100000000000001,"Santiago de Querétaro, San Juan del Río, Tequisquiapan municipalities (Querétaro State)",Km2,10,0,0,,1,Flood | Km2,0,,0.63698963527997876,0.50312747993469376,0.095286054029451783
2021-0654-PAK,2021,Moderate,4,Low,0.42117795343618292,0.33716122720704839,0.2416608193567687,OOF,PAK,Southern Asia,Earthquake,Ground movement,day,0,277,0.53700000000000003,Hernai district i(Balochistan),Moment Magnitude,10,0,0,5.9000000000000004,0,Earthquake | Moment Magnitude,0,-0.38461538461538469,0.42117795343618292,0.17951713407941422,0.095500407850279689
2021-0655-CHN,2021,Low,4,Low,0.66258576344188413,0.24951456191911731,0.087899674638999198,OOF,CHN,Eastern Asia,Storm,Severe weather,day,0,1276,0.79400000000000004,"Puxian County, Lyuliang City (Shanxi Province); Shaanxi Province",Kph,10,0,0,,1,Storm | Kph,0,,0.66258576344188413,0.57468608880288496,0.16161488728011811
2021-0663-LBY,2021,Moderate,4,Severe,0.051488189953453403,0.32940173580799881,0.61911007423854858,OOF,LBY,Northern Africa,Water,Water,day,0,64,0.72899999999999998,West coast,,10,0,0,,1,UNKNOWN,1,,0.61911007423854858,-0.56762188428509519,-0.28970833843054977
2021-0664-HKG,2021,Low,4,Low,0.87525418069022776,0.090040236068126597,0.034705583241645903,OOF,HKG,Eastern Asia,Storm,Tropical cyclone,day,0,18,0.96099999999999997,,Kph,10,0,0,,1,Storm | Kph,0,,0.87525418069022776,0.8405485974485819,0.055334652826480694
2021-0664-PHL,2021,Low,4,Low,0.6255389072228309,0.21873627505559709,0.1557248177215724,OOF,PHL,South-eastern Asia,Storm,Tropical cyclone,day,0,415,0.68999999999999995,"MIMAROPA and Western Visayas Regions, Capiz, Guimaras, Iloilo (Region VI)",Kph,10,0,0,,1,Storm | Kph,0,,0.6255389072228309,0.46981408950125847,0.06301145733402469
2021-0665-RUS,2021,Moderate,4,Moderate,0.034921370309425,0.74122525559667696,0.22385337409389799,OOF,RUS,Eastern Europe,Air,Air,day,0,286,0.81299999999999994,Tatarstan,,10,0,0,,1,UNKNOWN,1,,0.74122525559667696,-0.188932003784473,0.51737188150277902
2021-0666-COD,2021,Severe,4,Moderate,0.044105616003925603,0.67622088867355135,0.27967349532252272,OOF,COD,Sub-Saharan Africa,Water,Water,day,0,271,0.50800000000000001,"Congo river, Mongala river",,10,0,0,,1,UNKNOWN,1,,0.67622088867355135,-0.23556787931859713,0.39654739335102862
2021-0669-CHN,2021,Moderate,4,Low,0.45942258598316221,0.33262677357541548,0.2079506404414222,OOF,CHN,Eastern Asia,Flood,Flash flood,day,0,1276,0.79400000000000004,"Shanxi, Hebei Provinces",Km2,10,0,0,,1,Flood | Km2,0,,0.45942258598316221,0.25147194554174002,0.12467613313399328
2021-0670-HKG,2021,Low,4,Low,0.87525418069022776,0.090040236068126597,0.034705583241645903,OOF,HKG,Eastern Asia,Storm,Tropical cyclone,day,0,19,0.96099999999999997,,Kph,10,0,0,,1,Storm | Kph,0,,0.87525418069022776,0.8405485974485819,0.055334652826480694
2021-0670-PHL,2021,Moderate,4,Low,0.59655117077603437,0.27608741935485309,0.1273614098691126,OOF,PHL,South-eastern Asia,Storm,Tropical cyclone,day,0,417,0.68999999999999995,"Sur Province (north-western Luzon), Palawan Province (central-western Philippines) Pangasinan Province (central-western Luzon); Regions I, II, III, MIMAROPA, CALABARZON, VI, VIII, CARAGA, Cordillera Administrative Region (CAR) and National Capital Region (NCR)",Kph,10,0,0,102,0,Storm | Kph,0,-0.56804733727810652,0.59655117077603437,0.46918976090692177,0.1487260094857405
2021-0673-TWN,2021,Moderate,4,Moderate,0.1567220913425707,0.55341724207408316,0.28986066658334603,OOF,TWN,Eastern Asia,Fire (Miscellaneous),Fire (Miscellaneous),day,0,77,,Kaohsiung,,10,1,0,,1,UNKNOWN,1,,0.55341724207408316,-0.13313857524077533,0.26355657549073713
2021-0676-TUN,2021,Moderate,4,Moderate,0.044483396906956497,0.59043206790581071,0.36508453518723272,OOF,TUN,Northern Africa,Water,Water,day,0,35,0.72799999999999998,Chebba coast,,10,0,0,,1,UNKNOWN,1,,0.59043206790581071,-0.3206011382802762,0.22534753271857799
2021-0677-IND,2021,Moderate,4,Severe,0.092637263385690505,0.43805369286147788,0.46930904375283111,OOF,IND,Southern Asia,Flood,Flood (General),day,0,740,0.64700000000000002,"Idukki, Kottayam, Pathanamthitta, Kollam, Achankovil, Thiruvananthapuram(Kerala state)",Km2,10,0,0,,1,Flood | Km2,0,,0.46930904375283111,-0.37667178036714061,-0.031255350891353229
2021-0678-ESP,2021,Moderate,4,Moderate,0.052777586758053399,0.74401815125587545,0.20320426198607061,OOF,ESP,Southern Europe,Water,Water,day,0,81,0.91200000000000003,Near Cadix,,10,0,0,,1,UNKNOWN,1,,0.74401815125587545,-0.15042667522801723,0.54081388926980489
2021-0681-IND,2021,Moderate,4,Severe,0.092637263385690505,0.43805369286147788,0.46930904375283111,OOF,IND,Southern Asia,Flood,Flood (General),day,0,741,0.64700000000000002,Nainital (Uttarakhand state),Km2,10,0,0,,1,Flood | Km2,0,,0.46930904375283111,-0.37667178036714061,-0.031255350891353229
2021-0681-NPL,2021,Severe,4,Severe,0.0930401224574567,0.31335575149239919,0.59360412605014357,OOF,NPL,Southern Asia,Flood,Flood (General),day,0,123,0.59599999999999997,Kanchanpur District (Sudurpaschim Province),Km2,10,0,0,,1,Flood | Km2,0,,0.59360412605014357,-0.50056400359268682,-0.28024837455774437
2021-0684-EGY,2021,Moderate,4,Moderate,0,0.99430874323096397,0.0056912567690360003,OOF,EGY,Northern Africa,Road,Road,day,0,166,0.73799999999999999,Cairo,,10,0,0,,1,UNKNOWN,1,,0.99430874323096397,-0.0056912567690360003,0.98861748646192793
2021-0685-COD,2021,Moderate,4,Moderate,0,0.92181606905862479,0.078183930941375102,OOF,COD,Sub-Saharan Africa,Road,Road,day,0,272,0.50800000000000001,Haut-Katanga,,10,0,0,,1,UNKNOWN,1,,0.92181606905862479,-0.078183930941375102,0.84363213811724969
2021-0687-DEU,2021,Low,4,Low,0.90702689236846878,0.073888004965975002,0.0190851026655557,OOF,DEU,Western Europe,Storm,Storm (General),day,0,71,0.95799999999999996,"Brandenburg, Sachsen; Cochem (Rheinland-Pfalz)",Kph,10,0,0,,1,Storm | Kph,0,,0.90702689236846878,0.88794178970291304,0.054802902300419301
2021-0687-GBR,2021,Low,4,Low,0.91114860902377759,0.073815973376571795,0.015035417599650601,OOF,GBR,Northern Europe,Storm,Storm (General),day,0,68,0.94099999999999995,,Kph,10,0,0,,1,Storm | Kph,0,,0.91114860902377759,0.89611319142412704,0.058780555776921192
